id,time,wage,male,age,event,compare,cluster_var
02-2452,3,49000,1,27.041752,0,0,01-2020
24-033,32,49000,0,42.366871,0,0,66-001
01-4651,11,48000,0,26.569473,0,0,01-744
02-2478,11,49000,0,29.013004,0,0,02-1258
03-126,39,48000,0,47.43874,0,0,01-9417
01-1379,40,50000,0,43.468857,0,0,01-875
02-4953,35,47000,0,25.864477,0,0,13-092
01-4560,30,47000,0,30.703627,0,0,09-010
03-249,14,45000,0,37.733059,0,0,01-7878
02-6535,36,47000,0,21.764545,0,0,01-2158
01-6914,10,47000,1,20.340862,0,0,38-019
16-035,3,49000,0,37.130733,0,0,22-018
33-004,41,46000,0,44.351814,0,0,15-018
01-5448,31,50000,0,27.760439,0,0,01-4636
28-011,23,47000,1,40.197124,0,0,01-9063
01-7511,25,47000,1,22.325804,0,0,01-2020
08-096,19,48000,0,51.340179,0,0,32-050
01-3497,18,45000,0,30.772074,0,0,01-1613
32-111,27,49000,0,34.899384,0,0,01-6385
01-2598,6,50000,0,30.498289,0,0,18-039
04-510,39,47000,0,30.108145,0,0,01-112
02-6817,32,47000,0,20.183435,0,0,02-157
02-5058,27,50000,1,23.927446,0,0,02-2907
18-069,30,52000,0,41.942505,0,0,01-658
02-8846,45,49000,1,19.081451,0,0,02-3783
24-175,9,46000,0,30.381931,0,0,02-161
02-5730,10,50000,1,18,0,0,01-5915
42-1600,6,49000,0,20.258726,0,0,42-1261
02-1635,19,46000,0,33.612595,0,0,00-332
02-5774,10,46000,0,18,0,0,02-5346
01-2049,5,53000,0,32.312115,0,0,03-003
02-5257,3,49000,1,18.362764,0,0,02-3480
02-1831,26,52000,0,33.776867,0,0,13-191
01-7103,29,48000,0,24.584532,0,0,31-007
42-1438,46,47000,0,31.771389,0,0,42-1254
23-001,47,52000,0,46.398357,0,0,02-185
02-6508,45,48000,0,23.441479,0,0,02-237
02-4625,21,46000,0,23.489391,0,0,02-552
02-162,46,53000,0,53.626282,0,0,02-144
01-4862,28,46000,0,29.355236,0,0,03-068
01-8866,22,51000,0,19.574265,0,0,01-6989
13-219,17,49000,0,34.091717,0,0,13-092
01-7798,17,47000,1,20.409309,0,0,16-024
23-056,31,44000,0,36.980148,0,0,02-3158
01-7330,14,54000,1,20.833675,0,0,01-4911
01-194,39,53000,0,53.674194,0,0,01-087
16-029,26,51000,1,42.346336,1,0,15-005
32-134,7,46000,0,30.443531,0,0,03-030
01-727,28,53000,0,43.941135,0,0,01-305
01-7862,9,46000,0,18.595482,0,0,15-007
01-5277,14,47000,0,24.557154,0,0,01-4593
01-5865,39,53000,0,28.725531,0,0,01-2020
03-301,30,49000,0,40.121834,0,0,18-060
00-194,20,49000,0,34.741959,0,0,02-3269
01-4366,0,56000,1,24.440794,0,0,01-087
01-8748,16,51000,1,18.609171,0,0,01-7795
13-417,0,49000,0,27.459274,0,0,02-1272
02-057,29,51000,0,57.308693,0,0,02-185
99-384,7,47000,0,30.491444,0,0,01-1494
01-7146,34,48000,0,24.865162,0,0,32-130
02-5765,22,49000,0,20.443531,0,0,02-4481
01-2472,31,49000,0,36.25462,0,0,03-472
14-068,29,46000,0,41.114304,0,0,14-056
02-4703,13,47000,1,21.497604,0,0,02-4226
01-7859,5,48000,0,18,0,0,01-744
03-1336,46,46000,0,20.539356,0,0,29-062
02-6566,25,47000,0,19.355236,0,0,02-2111
01-7624,43,49000,0,26.25462,0,0,01-1237
02-1258,25,53000,1,37.801506,0,0,02-3119
02-3789,21,49000,0,26.131416,0,0,02-4629
41-059,22,49000,0,33.215607,0,0,16-005
03-187,41,48000,0,44.810402,0,0,03-0505
04-620,42,49000,0,27.863108,0,0,04-044
14-122,25,48000,0,33.681042,0,0,03-252
02-3016,0,46000,0,24.632444,0,0,66-003
11-394,30,46000,0,35.138947,0,0,02-501
42-1662,14,49000,0,20.286106,0,0,42-1395
01-3983,4,46000,0,26.891171,0,0,01-1880
03-340,12,51000,1,34.255989,0,0,30-019
01-9620,24,48000,1,18.616016,0,0,01-305
02-4179,32,51000,0,27.582478,0,0,02-4417
02-8018,35,49000,1,18.314854,0,0,02-2863
02-6176,33,54000,1,21.524982,0,0,03-0592
01-7015,22,49000,1,,0,0,01-8235
42-074,15,48000,0,35.310062,0,0,01-2795
01-1926,19,50000,0,36.062969,0,0,01-1598
04-659,5,46000,0,19.245722,0,0,04-044
02-4220,24,49000,0,25.932922,0,0,02-3462
01-7128,1,46000,0,18.08898,0,0,09-039
02-912,43,50000,0,27.979465,0,0,02-4535
09-115,2,44000,0,35.597534,0,0,09-010
02-5535,23,48000,0,21.278576,0,0,02-5042
02-7774,35,48000,0,18.506502,0,0,02-1035
01-7125,1,49000,0,18.041067,0,0,04-045
02-7011,30,47000,1,,0,0,02-510
01-322,23,46000,0,50.34771,0,0,01-7795
03-161,12,46000,0,39.61533,0,0,03-114
03-1883,46,57000,0,19.55373,0,0,03-034
42-1634,3,53000,1,18.527037,0,0,42-1638
13-169,20,49000,0,37.664612,0,0,13-361
01-6797,24,47000,1,23.982204,0,0,29-029
02-2788,44,49000,1,34.851471,0,0,02-4417
01-2846,0,48000,0,18.499659,0,0,01-4970
02-5021,6,47000,1,19.656399,0,0,01-1494
04-658,11,46000,0,20.498289,0,0,04-048
03-1207,33,50000,1,18,0,0,99-171
02-4765,40,49000,1,27.103354,0,0,02-5880
02-3669,0,48000,1,21.94935,0,0,02-726
02-5936,13,46000,0,18.308008,0,0,02-4535
01-6044,7,47000,1,21.915127,0,0,16-047
42-1541,46,54000,1,33.735798,0,0,42-1202
02-5061,6,47000,1,19.635866,0,0,02-1357
08-074,47,51000,0,23.201916,0,0,03-1989
01-9058,25,52000,0,19.64271,0,0,01-3359
03-462,47,53000,0,28.28063,0,0,01-400
01-8550,36,49000,0,23.270363,0,0,10-055
32-069,28,49000,0,37.739906,0,0,10-007
01-8523,10,48000,1,18,0,0,01-744
01-7605,3,46000,0,18.082136,0,0,01-1559
02-8666,41,51000,1,18.444901,0,0,26-030
68-132H,18,49000,0,18.835045,0,0,02-3015H
28-009,5,45000,0,37.486652,0,0,15-007
01-6255,28,48000,0,25.645449,0,0,01-272
01-6049,0,47000,1,20.032854,0,0,01-2085
11-306,35,47000,1,37.144421,0,0,02-237
01-4087,32,49000,0,32.565365,0,0,01-794
03-0026,38,54000,0,20.546202,0,0,03-0115
01-5041,42,50000,0,31.264887,0,0,01-2358
01-6052,11,47000,0,22.31896,0,0,20-022
01-3677,9,46000,0,28.465435,0,0,38-028
02-9515,47,54000,1,18.273785,0,0,02-8495
01-4252,9,49000,1,27.43874,0,0,01-3148
03-241,2,48000,0,35.33744,0,0,03-070
01-027,19,58000,0,55.816566,0,0,08-027
03-1552,35,51000,1,18,0,0,01-6989
02-5484,17,47000,0,20.108145,0,0,00-003
01-5740,29,50000,0,26.528406,0,0,09-010
42-1356,6,49000,0,29.2731,0,0,42-1263
01-2100,1,48000,0,31.600275,0,0,18-039
02-766,18,49000,0,39.909653,0,0,14-018
02-2126,12,47000,1,29.813828,0,0,01-305
01-7840,10,51000,0,18.93087,0,0,01-5915
02-2553,12,47000,0,28.663929,0,0,02-748
01-8059,41,47000,1,24.735113,0,0,01-4689
02-5021,34,47000,1,25.501711,0,0,01-1494
01-2004,46,56000,0,41.401779,0,0,01-759
42-1659,24,49000,0,22.387405,0,0,42-894
18-029,40,47000,0,46.740589,0,0,01-112
02-6228,18,47000,0,18.574949,0,0,02-3269
02-7238,33,49000,0,19.190966,0,0,02-3158
01-8010,31,48000,0,22.702259,0,0,01-467
02-2684,14,49000,0,28.917179,0,0,02-3158
09-190,6,49000,0,30.881588,0,0,09-052
03-2224,45,52000,0,19.129364,0,0,03-0099
65-010,29,47000,0,35.268993,0,0,02-316
04-649,13,47000,0,20.922655,0,0,04-418
02-2975,21,54000,1,29.238878,0,0,02-185
02-371,23,50000,0,44.673512,0,0,02-034
02-5303,5,49000,1,18.19165,0,1,02-1258
01-5853,28,51000,1,26.767967,0,0,02-5138
02-3164,36,52000,0,31.696098,0,0,01-3371
01-9829,25,54000,1,18.109514,0,0,02-3056
01-8876,37,53000,0,22.606434,0,0,01-753
02-821,23,49000,0,40.614647,0,0,14-018
01-3622,24,47000,0,31.791924,0,0,29-029
01-7213,5,49000,1,19.437372,0,0,29-062
01-9026,27,50000,0,20.375086,0,0,01-5304
01-8773,23,52000,0,19.930185,0,0,01-7795
01-9349,47,48000,0,23.879534,0,0,01-305
01-5603,21,49000,0,25.412731,0,0,01-7681
02-9284,43,47000,0,18.157427,0,0,11-410
02-7249,33,47000,1,18.629705,0,0,00-042
02-676,40,52000,0,44.981522,0,0,02-3172
03-1469,40,54000,1,18.718685,0,0,01-232
68-095,39,48000,0,28.937714,0,0,01-6159
99-194,6,46000,0,31.805613,0,0,05-011
02-2314,30,53000,1,33.092403,0,0,02-2907
02-7967,44,46000,0,20.286106,0,0,02-345
02-2167,32,53000,1,33.817932,0,0,01-1717
01-3583,22,48000,0,31.347023,0,0,01-305
02-379,10,52000,0,41.661877,0,0,14-018
16-067,21,47000,1,36.240932,0,0,16-052
42-1684,38,49000,1,24.77618,0,0,42-1201
02-5113,12,46000,0,20.66256,0,0,02-3463
01-7569,9,48000,1,19.457905,0,0,01-1717
01-5939,3,48000,1,21.367556,0,0,01-1880
21-043,4,50000,0,34.235455,0,0,02-1272
01-5262,13,53000,0,24.468172,0,0,02-4642
02-7030,25,48000,0,18.321697,0,0,16-099
02-5103,30,46000,0,,0,0,02-3384
01-6647,0,47000,0,19.218344,0,0,16-005
01-920,8,53000,1,38.465435,0,0,01-7018
01-5101,10,50000,0,24.344969,0,0,01-5373
01-9734,38,47000,0,21.319645,0,0,01-1880
04-190,16,49000,0,39.875427,0,0,01-758
01-5955,8,59000,1,22.401094,0,0,14-018
01-6681,11,50000,0,21.360712,0,0,18-061
01-6923,21,47000,0,22.633812,0,0,01-1254
01-8244,36,47000,1,23.509926,0,0,09-004
03-1474,45,54000,1,19.916496,0,0,03-1760
02-1121,16,51000,1,18.403833,0,0,02-1140
26-031,27,50000,1,39.211498,0,0,02-003
02-4272,27,47000,0,26.514715,0,0,02-3778
01-1640,40,54000,1,42.66119,0,0,01-457
01-9281,20,52000,1,18.403833,0,0,01-2564
33-025,28,50000,1,36.487339,0,0,01-4443
01-9453,37,50000,1,21.518139,0,0,02-8177
12-013,15,44000,0,43.619438,0,0,02-2644
06-396,28,48000,0,34.379192,0,0,02-5042
02-5264,20,50000,0,21.94935,0,0,02-034
07-004,30,45000,0,58,0,0,04-348
02-2099,26,49000,0,32.866531,0,0,13-008
18-135,6,47000,0,30.08761,0,0,01-6385
01-1002,11,49000,0,38.800823,0,0,01-7330
29-037,13,50000,0,37.308693,0,0,58-001
42-492,7,48000,0,19.163586,0,0,02-3015
32-048,11,51000,0,18.53388,0,0,01-7700
14-090,41,52000,0,41.839836,0,0,16-052
10-069,41,45000,0,46.323067,0,0,30-031
42-948,25,47000,0,29.649555,0,0,42-1254
02-6914,38,48000,0,21.216974,0,0,00-076
02-6466,20,48000,0,18.568104,0,0,02-6043
03-0549,41,55000,0,20.422998,0,0,01-6989
01-5603,6,46000,0,22.277891,0,0,10-041
01-3847,38,47000,0,34.208076,0,0,14-017
01-9928,45,46000,0,22.312115,0,0,38-066
01-548,47,55000,0,49.047226,0,0,03-063
01-187,9,54000,1,48.417522,0,0,14-018
01-2136,38,54000,0,39.245724,0,0,01-1237
01-5746,40,48000,0,28.81451,0,0,01-112
01-2097,36,51000,0,38.889801,0,0,18-039
42-942,45,50000,1,33.619438,0,0,42-1203
02-2236,38,53000,1,34.673512,0,0,02-345
24-106,41,49000,0,38.355919,0,0,02-034
03-2007,42,50000,1,18.616016,0,0,42-1411
04-521,43,51000,1,30.422998,0,0,02-5558
01-3762,15,48000,0,29.67009,0,0,01-4970
02-3775,27,49000,0,27.452431,0,0,13-402
02-7597,31,46000,0,,0,0,02-159
02-1814,36,49000,0,36.275154,0,0,01-658
02-5961,31,46000,0,22.031485,0,0,03-158
01-5647,39,49000,1,29.197811,0,0,01-517
01-6455,3,50000,1,20.060232,1,0,01-4636
02-3814,39,46000,0,29.902807,0,0,13-417
11-171,4,47000,0,35.912388,0,0,02-028
01-7730,26,50000,0,22.182068,0,0,01-7795
02-2382,18,49000,1,27.158112,0,0,02-3119
01-7910,43,47000,1,25.583847,0,0,02-3524
06-082,44,54000,0,48.424366,0,0,23-060
14-008,5,51000,0,42.243668,0,0,14-017
25-106,32,48000,0,34.269676,0,0,25-057
01-547,8,49000,0,41.004791,0,0,01-112
02-947,26,50000,1,38.355919,0,0,02-3158
01-4999,24,48000,0,27.945244,0,0,18-039
39-025,37,46000,1,37.329227,0,0,04-662
01-7022,0,57000,0,18.403833,0,0,02-4208
88-039,0,42000,1,22.85284,0,0,42-041
02-4293,24,47000,0,25.850786,0,0,02-1295
02-9134,43,47000,0,18.301163,0,0,02-4379
01-9119,22,48000,0,19.060917,0,0,18-039
02-9702,45,48000,0,18,0,0,02-8689
01-9520,24,48000,0,18.759754,0,0,01-087
50-002,41,53000,0,40.689938,0,0,01-517
02-5112,0,49000,1,18.116358,0,0,02-044
08-267,44,51000,0,36.891171,0,0,01-875
02-6268,47,47000,1,24.543463,0,0,04-044
30-106,46,49000,0,38.328545,0,0,01-9010
01-8953,20,48000,0,19.122519,0,0,18-039
02-7934,38,49000,0,19.101986,0,0,11-360
01-9328,19,46000,0,18.136892,0,0,01-4435
18-136,24,49000,0,33.852158,0,0,01-7795
01-8051,24,46000,0,21.394936,0,0,01-1559
26-021,41,51000,0,44.454483,0,0,26-030
03-0844,31,47000,0,18,0,0,15-005
01-351,7,46000,0,46.32991,0,0,01-3744
02-5239,6,50000,0,19.115675,0,0,02-3047
01-8369,47,49000,1,25.748117,0,0,01-7681
03-1552,39,51000,1,18.732374,0,0,01-6989
01-053,24,48000,0,67.787819,0,0,30-031
42-1602,42,49000,1,27.767282,0,0,42-1577
04-116,2,49000,0,38.19165,0,0,04-007
42-1423,29,50000,1,28.321697,0,0,42-894
36-016,45,53000,0,43.249828,0,0,08-045
01-3648,22,51000,0,31.230663,0,0,01-451
02-3234,17,46000,0,27.616701,0,0,02-157
01-8429,15,47000,0,18.937714,0,0,05-011
02-8486,37,46000,0,18,0,0,02-4481
01-3454,38,49000,1,20.847364,0,0,01-112
02-2647,24,49000,0,30.785763,0,0,02-4378
02-863,2,50000,0,36.117725,0,0,18-039
02-2099,45,49000,0,36.829567,0,0,13-008
02-5897,23,49000,1,19.047228,0,0,02-5124
01-4357,8,52000,0,26.856947,0,0,42-1411
03-069,4,54000,0,44.030117,0,0,01-087
13-252,5,46000,0,31.004791,0,0,02-245
01-8360,22,46000,0,20.094456,0,0,16-003
01-4241,1,49000,0,25.754963,0,0,30-019
02-5687,39,48000,0,22.476385,0,0,01-305
01-1725,21,54000,0,38.061604,0,0,01-043
04-297,15,53000,1,34.399727,0,0,01-873
01-8035,12,48000,1,18.793976,0,0,01-6807
02-5221,22,46000,0,22.558521,0,0,02-552
01-8898,21,48000,0,19.423683,0,0,01-2456
01-5734,0,47000,0,20.491444,0,0,18-001
02-3892,34,47000,0,28.650238,0,0,02-6607
02-7381,38,46000,0,19.889116,0,0,02-345
42-1811,14,46000,1,18.027378,0,0,42-1255
01-4221,27,48000,0,31.285421,0,0,01-087
01-2476,40,48000,1,38.068443,0,0,01-1717
42-1808,25,48000,0,21.032169,0,0,42-1567
01-7820,47,51000,0,26.418892,0,0,01-5828
03-1136,35,48000,0,18.45859,0,0,16-086
42-1329,1,46000,0,29.156742,0,0,42-1348
03-2116,42,47000,0,18.520191,0,0,01-1494
01-987,10,51000,0,38.643394,0,0,18-039
01-208,0,51000,0,45.015743,0,0,01-3225
04-453,8,52000,1,26.774811,0,0,04-050
03-0129,35,50000,1,19.656399,0,0,32-130
01-6196,38,51000,0,27.938398,0,0,01-6989
01-8155,34,47000,0,22.709103,0,0,10-041
02-7036,31,57000,0,19.204655,0,0,02-5088
10-140,7,49000,0,31.737165,0,0,03-088
06-071,42,51000,0,48.73922,0,0,02-185
02-5360,5,45000,0,18.095825,0,0,04-011
68-064,4,48000,1,22.24367,0,0,01-6559
13-133,0,54000,1,34.598221,0,0,06-136
01-7422,22,49000,1,22.175222,0,0,02-3524
42-1297,1,49000,1,23.694729,0,0,42-1261
01-7230,15,48000,1,21.333334,0,0,01-670
53-003,22,46000,0,36.302532,0,0,16-033
02-4529,28,48000,0,25.323751,0,0,02-4267
01-5910,20,49000,0,21.278576,0,0,14-018
04-610,33,47000,0,25.693361,0,0,07-011
42-819,0,50000,0,25.14579,0,0,01-6559
02-5384,30,51000,0,22.873375,0,0,02-5124
01-6686,6,49000,0,20.313484,0,0,30-031
02-7644,40,47000,1,20.005476,0,0,23-015
02-7534,43,54000,0,20.286106,0,0,02-1272
01-1582,39,49000,0,42.572212,0,0,01-305
42-1571,4,49000,0,20.806297,0,0,42-1395
02-6554,18,47000,0,18,0,0,02-4235
01-6853,40,52000,1,26.583162,0,0,03-1760
02-5149,10,46000,0,20.190281,0,0,02-3119
03-472,8,53000,1,29.875427,0,0,01-1236
01-6176,31,50000,0,26.432581,0,0,49-005
01-3577,4,47000,1,27.691992,0,0,05-052
22-052,16,47000,1,33.325119,0,0,01-4426
42-1779,21,48000,1,20.518824,0,0,42-1203
02-3909,38,47000,0,29.471594,0,0,07-011
01-6201,21,48000,0,19.854895,0,0,01-6375
42-1257,8,51000,1,25.23477,0,0,42-1221
01-6262,22,52000,1,24.187542,0,0,16-047
01-7824,25,49000,0,22.03833,0,0,14-018
02-5013,6,48000,0,19.738535,0,0,02-3119
02-8847,39,49000,1,18,0,0,02-3783
01-8909,36,49000,0,22.380562,0,0,01-8235
24-062,41,53000,1,42.989735,0,0,01-3371
42-1814,10,46000,1,18,0,0,42-1581
01-9676,22,46000,0,18.095825,0,0,22-012
02-6414,22,46000,0,18.958248,0,0,02-4378
13-126,1,47000,0,35.049965,0,0,24-014
02-2413,8,46000,0,28.390144,0,0,02-2752
30-001,47,48000,0,46.049282,0,0,01-112
02-9016,45,48000,0,18.896646,0,0,23-060
42-1546,33,50000,0,27.527721,0,0,42-2009
02-1035,34,53000,0,41.545517,0,0,01-112
01-7227,3,49000,0,18.876112,0,0,01-405
88-050H,24,48000,1,19.307323,0,0,02-3015H
01-1725,43,54000,0,42.640659,0,0,01-015
01-9293,33,47000,0,21.10746,0,0,17-073
01-8371,35,47000,0,22.798084,0,0,08-032
06-231,19,49000,0,37.596169,0,0,02-2975
01-8581,12,47000,0,18.171116,0,0,01-112
01-2061,37,50000,0,39.177277,0,0,01-272
01-2597,0,50000,0,29.259411,0,0,18-039
01-4091,27,46000,0,31.518139,0,0,01-794
01-2717,19,50000,1,32.85284,1,0,01-2048
02-7690,34,48000,1,18.629705,0,0,02-345
01-8589,46,47000,0,25.255304,0,0,01-6200
02-924,0,47000,1,35.207394,0,0,02-1855
01-8561,44,49000,1,22.914442,0,0,01-1237
21-077,11,49000,1,31.730322,0,0,02-510
02-3301,39,52000,0,31.92197,0,0,02-1258
50-021,11,47000,0,31.750856,0,0,50-025
42-437,39,49000,1,35.241615,0,0,01-646
50-002,1,50000,0,32.366871,0,0,50-025
02-431,25,47000,0,46.891171,0,0,66-001
02-228,26,49000,0,47.479809,0,0,06-172
42-1438,44,47000,0,31.353867,0,0,42-1254
02-5058,6,49000,1,19.546886,0,0,02-355
03-2438,45,48000,1,18.841888,0,0,01-777
01-459,29,53000,0,46.651611,0,0,14-018
02-5689,42,51000,0,24.741959,0,0,01-6989
02-6337,35,48000,1,21.812458,0,0,01-3371
29-023,22,51000,1,40.080769,0,0,01-5356
01-5708,10,50000,0,22.57221,0,0,01-2020
03-0387,36,46000,0,19.629021,0,0,18-097
02-836,42,50000,0,44.632442,0,0,01-1416
42-1429,31,48000,0,35.323753,0,0,42-2009
02-7504,47,48000,0,21.627653,0,0,00-076
46-008,0,50000,0,32.921288,0,0,02-3172
40-031,2,49000,0,30.197124,0,0,02-1258
11-358,43,47000,0,38.212181,0,0,02-2088
01-7589,24,55000,1,22.305271,1,0,01-875
42-1583,12,46000,1,22.052019,0,0,42-1581
01-8535,18,47000,1,19.512663,0,0,01-7795
09-149,9,50000,0,33.639973,0,0,09-010
42-1575,32,47000,0,26.603697,0,0,01-253
01-2840,20,48000,0,32.71595,0,0,01-1204
02-9208,41,46000,0,18,0,0,02-8078
68-037,1,49000,1,23.407255,0,0,01-6559
01-4922,12,46000,0,25.932922,0,0,01-3744
32-092,44,49000,0,38.821354,0,0,01-828
02-9214,43,51000,1,18.047913,0,0,02-7359
01-5356,7,52000,0,22.996578,0,0,01-5002
49-012,12,53000,1,34.160164,0,0,01-5002
01-4436,1,46000,0,18.506502,0,0,16-021
02-5407,28,47000,1,,0,0,00-042
32-114,18,46000,0,33.023956,0,0,17-019
02-5287,38,47000,1,25.905544,0,0,01-7079
04-434,0,46000,0,26.062971,0,0,01-2020
02-9393,44,46000,0,18,0,0,04-044
01-7488,45,48000,0,26.480494,0,0,01-517
15-056,27,48000,0,37.089664,0,0,15-069
01-9310,28,48000,0,19.916496,0,0,29-029
88-085,41,54000,0,29.74538,0,0,42-634
01-9228,36,49000,0,21.586584,0,0,01-746
02-2748,42,46000,0,34.454483,0,0,02-2284
01-4296,45,50000,0,34.858318,1,0,01-6375
02-3532,2,47000,1,22.784393,0,0,02-4226
01-4042,47,47000,0,35.70705,0,0,01-463
42-1577,20,52000,0,24.009583,0,0,42-894
01-7467,30,47000,0,23.352499,0,0,01-2087
02-2226,16,46000,0,30.429844,0,0,02-4335
01-9657,33,50000,0,20.327173,0,0,02-452
36-092,28,49000,0,33.22245,0,0,36-003
01-5178,30,47000,1,28.335386,0,0,01-9394
01-9638,47,54000,1,23.112936,0,0,01-4911
42-1353,33,49000,0,36.678986,0,0,01-1152
30-008,13,50000,0,37.924709,0,0,01-042
01-8791,35,46000,0,21.661875,0,0,08-144
11-104,1,45000,0,36.247776,0,0,02-028
01-2240,2,47000,1,31.292267,0,0,01-087
09-190,43,50000,0,38.595482,0,0,09-052
02-4660,1,54000,0,18.841888,0,0,02-4531
01-9111,33,47000,0,21.381247,0,0,01-1559
01-7052,25,48000,0,23.811089,0,0,01-1039
01-7884,42,45000,0,25.467487,0,0,09-004
32-110,9,48000,0,31.052704,0,0,01-7879
42-1401,47,57000,1,32.572212,0,0,01-036
01-7536,26,49000,1,23.236139,0,0,01-4697
02-6126,35,47000,0,22.373716,0,0,01-7079
01-9139,41,52000,0,22.770704,0,0,01-8869
02-3556,2,49000,1,22.722792,0,0,02-044
01-2616,8,51000,0,30.703627,1,0,02-700
42-1338,1,46000,0,35.227928,0,0,42-1581
03-0785,32,47000,0,18.075291,0,0,38-028
02-5700,26,46000,0,21.29911,0,0,02-3462
02-5154,38,49000,0,25.994524,0,0,02-217
01-4267,34,49000,0,32.572212,0,0,08-153
02-8582,45,56000,0,18.958248,0,0,02-8395
13-364,45,51000,0,20.676249,0,0,02-8495
12-093,34,49000,0,36.836414,0,0,02-2644
24-022,3,50000,1,36.596851,0,0,02-034
05-054,15,49000,0,42.462696,0,0,05-011
61-017,45,48000,0,37.582478,0,0,01-1477
02-6480,41,49000,0,22.722792,0,0,02-7971
08-113,13,49000,0,42.893909,0,0,13-043
05-025,40,50000,0,50.587269,0,0,16-010
02-6735,30,51000,0,19.943874,0,0,01-3147
01-6013,3,47000,0,20.64887,0,0,01-1613
42-1412,37,54000,0,36.788502,0,0,01-1236
01-2033,5,47000,0,32.565365,0,0,01-1494
03-447,5,46000,0,29.92334,0,0,01-5865
01-6062,7,47000,1,21.483915,0,0,18-061
01-8716,32,48000,1,22.052019,0,0,01-1717
01-8068,45,48000,0,25.522245,0,0,30-031
01-5875,41,49000,0,29.026693,0,0,01-6250
99-244,41,53000,0,30.580425,0,0,01-4895
02-2148,2,50000,0,27.705681,0,0,02-034
01-981,23,51000,0,41.401779,0,0,01-5828
03-1771,47,51000,1,19.930185,0,0,03-0426
01-8240,10,47000,1,18.184805,0,0,16-033
01-3606,12,49000,0,29.286791,0,0,01-7330
88-106,32,48000,0,27.609856,0,0,01-3371
01-2100,25,49000,0,36.603695,0,0,18-039
02-5210,23,47000,1,22.763861,0,0,02-1258
02-6016,38,47000,1,23.290897,0,0,02-1258
53-012,43,49000,1,39.430527,0,0,22-018
01-6381,37,53000,0,27.048597,0,0,42-1411
01-3593,17,50000,0,30.375086,0,0,01-087
01-5136,29,48000,0,28.266941,0,0,01-087
01-2717,15,50000,1,32.017796,0,0,01-1237
30-031,15,54000,1,29.882273,0,0,01-042
02-3097,43,51000,0,33.345654,0,0,99-113
32-061,1,46000,0,33.742641,0,0,30-031
01-7857,12,48000,0,19.2731,0,0,01-744
01-3403,28,49000,1,32.982887,0,0,10-041
02-3672,36,51000,1,29.334702,0,0,02-2975
01-8523,16,48000,1,19.09514,0,0,01-744
35-011,42,48000,0,44.536621,0,0,07-008
01-6093,29,51000,0,26.323067,0,0,02-793
02-5189,9,46000,0,19.882273,0,0,02-4379
01-7368,6,47000,0,19.403149,0,0,01-029
03-1913,43,57000,1,18.622862,0,0,01-7951
02-8177,38,55000,0,18.520191,0,0,01-9438
01-9111,17,46000,0,18.047913,0,0,01-1559
42-1430,42,54000,0,30.833675,0,0,42-1255
01-1457,9,50000,0,36.644764,0,0,01-087
02-908,47,47000,1,45.282684,0,0,02-034
01-5170,15,50000,0,25.214237,0,0,01-8595
02-1437,39,51000,0,19.957563,0,0,23-060
24-085,9,45000,0,19.841204,0,0,11-360
10-239,6,45000,0,28.48597,0,0,08-034
01-2246,38,48000,0,38.752911,0,0,18-039
02-6141,21,46000,0,19.375771,0,0,02-748
01-9220,31,53000,1,20.546202,0,0,01-6989
02-5120,2,51000,1,,0,0,02-3158
26-031,12,50000,1,36.090351,0,0,02-003
03-0717,41,49000,1,20.183435,0,0,09-004
01-6774,38,50000,0,26.884325,0,0,18-039
30-142,46,47000,0,37.520878,0,0,10-058
01-1161,16,50000,1,39.245724,0,0,01-1031
02-6018,23,47000,0,20.176592,0,0,06-062
01-967,5,45000,1,37.863106,0,0,01-1303
01-5734,15,47000,0,23.612595,0,0,01-272
65-019,10,47000,0,29.656401,0,0,21-053
02-4540,10,47000,1,21.340178,0,0,00-076
03-0513,44,47000,1,21.100616,0,0,99-183
02-7374,29,47000,0,18,0,0,01-1494
01-8000,17,51000,1,19.765913,0,0,10-041
02-2661,26,48000,0,31.429157,0,0,02-7068
01-5644,2,46000,0,21.490759,0,0,01-2087
03-0408,29,52000,1,18.020535,0,0,58-005
03-0664,44,47000,0,20.908966,0,0,03-153
02-2348,47,49000,0,36.610542,0,0,02-4033
01-8139,24,47000,1,,0,0,32-050
01-066,27,57000,1,55.905544,0,0,01-3758
01-8801,17,46000,0,18,0,0,01-1254
01-5150,20,53000,1,26.336756,0,0,05-029
01-3879,4,51000,0,27.082819,0,0,01-761
46-017,17,47000,0,35.693359,0,0,02-3172
01-7708,28,54000,0,22.791239,0,0,01-1779
17-056,35,45000,1,37.37714,0,0,17-024
02-4570,31,53000,1,25.577002,0,0,01-6726
01-5160,43,49000,0,31.086927,0,0,08-164
02-3012,8,52000,1,26.295689,0,0,02-003
02-6376,33,46000,0,21.29911,0,0,02-764
01-6379,2,52000,0,20.101301,0,0,01-6118
09-057,2,49000,0,40.176594,0,0,09-010
42-1661,8,47000,1,19.047228,0,0,42-1507
66-014,17,52000,1,30.710472,0,0,02-3269
42-914,10,42000,1,24.461329,0,0,04-152
01-1722,29,48000,0,39.854893,0,0,18-039
02-2768,11,49000,0,28.068447,0,0,02-3119
02-5214,7,46000,0,19.423683,0,0,02-3119
42-1553,38,48000,1,28.36961,0,0,42-1203
04-437,36,49000,0,33.366188,0,0,19-005
